id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
4,a,,,8.0,7,1,0,0,0,0,26.4,9,2,13,8,6.5,35,12,0,44,6.5,33,11,0.8,1.6,0,93721,34956,353800,229692,6.5,6.5,0.18,0.03,0.21,0.53,0.09,0.02,0.11,0.26,24.8,154,69,5.0,210,67,7.0,182,61,3.6,207,81,,,,2,,Gabriel,dos Santos Magalhães,Gabriel,,,180,0,0,2,0,0,0,0,1,0,0,2,14,,,,0.0,1.0,0.0,1.0,7.0,2,12,7
574,a,,,5.0,367,221,0,0,0,0,0.1,474,190,0,0,0.0,582,243,0,0,0.0,582,243,0.0,0.0,0,573,266,2029,1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569,236,0.0,576,242,0.0,540,213,0.0,577,239,,,,2,,Jens,Hjertø-Dahl,Hjertø-Dahl,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
576,a,,,5.0,377,229,0,0,0,0,0.1,437,175,3,0,1.5,206,96,0,9,1.5,192,91,0.3,0.6,0,2013,583,1710,1113,1.5,1.5,0.01,0.04,0.05,2.25,0.01,0.03,0.04,1.58,8.4,243,103,9.1,189,105,7.0,173,84,2.2,247,111,,,,2,,Elliot,Stroud,Stroud,,,128,0,0,1,0,0,0,0,1,0,0,2,13,,,,0.0,0.7,0.0,1.41,9.14,3,3,7
585,a,,,4.0,644,207,0,0,0,0,0.6,238,87,2,1,1.0,231,76,0,7,1.0,214,72,0.2,0.5,0,5421,2650,7216,3614,1.0,1.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,1.83,11.0,228,93,0.2,322,118,0.0,311,128,1.1,291,105,,,,2,,Lucas,Herrington,Herrington,,,57,0,0,0,0,0,0,0,0,0,0,0,5,,,,0.0,0.0,0.0,0.0,7.89,0,5,0
586,a,100.0,100.0,4.0,646,209,0,0,0,0,5.4,67,28,16,1,8.0,19,8,1,44,8.0,17,7,2.0,4.0,0,303272,123692,68443,48983,8.0,8.0,0.29,0.0,0.29,1.95,0.22,0.0,0.22,1.45,79.4,7,1,0.6,296,109,40.0,45,5,12.0,43,6,,,,2,,Nobel,Mendy,Mendy,,,121,1,0,1,0,0,0,0,0,0,0,2,22,,,,0.0,0.74,0.0,1.49,16.36,2,20,4
589,a,,,5.0,320,190,0,0,0,0,0.0,543,224,1,1,1.0,278,121,0,6,0.5,312,140,0.1,0.2,0,301,166,564,251,0.5,0.5,0.0,0.01,0.01,0.2,0.0,0.02,0.02,0.4,12.8,218,88,0.9,286,145,0.0,510,194,1.4,284,127,,,,2,,Lucas,Gourna-Douath,Gourna-Douath,,,45,0,0,0,0,0,0,0,0,0,0,0,6,,,,0.0,0.0,0.0,0.0,12.0,3,1,2
632,a,,,5.0,383,62,0,0,0,0,0.0,615,75,0,0,0.0,586,63,0,0,0.0,586,63,0.0,0.0,0,338,338,33,33,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574,56,0.0,580,61,0.0,549,58,0.0,582,61,,,,2,,Ilyas,Ansah,Ansah,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
637,a,,,5.0,385,64,0,0,0,0,0.0,619,77,0,0,0.0,588,65,0,0,0.0,588,65,0.0,0.0,0,252,252,24,24,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,58,0.0,582,63,0.0,551,60,0.0,584,63,,,,2,,Robinio,Vaz,Vaz,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
638,a,,,4.0,623,188,0,0,0,0,0.0,548,190,0,0,0.0,392,136,0,0,0.0,392,136,0.0,0.0,0,1053,1053,99,99,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374,138,0.0,366,136,0.0,291,110,0.0,384,138,,,,2,,Brooke,Norton-Cuffy,Norton-Cuffy,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
642,a,,,5.5,154,95,0,0,0,0,0.0,637,279,0,0,0.0,614,263,0,0,0.0,614,263,0.0,0.0,0,114,114,8,8,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604,259,0.0,610,262,0.0,595,251,0.0,610,261,,,,2,,Sorba,Thomas,Thomas,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
645,a,,,5.0,388,235,0,0,0,0,0.0,645,286,0,0,0.0,589,246,0,0,0.0,589,246,0.0,0.0,0,55,55,2,2,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577,240,0.0,584,246,0.0,554,223,0.0,585,243,,,,2,,Christos,Mouzakitis,Mouzakitis,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
259,a,,,4.0,602,174,0,0,0,0,15.9,24,8,4,2,2.0,151,54,0,14,2.0,146,52,0.5,1.0,0,57111,30598,153837,82913,2.0,2.0,0.0,0.01,0.01,5.43,0.0,0.0,0.0,2.72,48.0,65,27,1.1,278,99,2.0,217,79,5.1,168,61,,,,2,,Issa,Diop,Diop,,,180,0,0,0,6,0,0,0,0,0,0,2,17,,,,0.0,0.0,3.0,1.0,8.5,1,16,10
267,a,,,5.0,273,169,0,0,0,0,0.1,409,162,6,1,3.0,108,45,0,33,3.0,102,44,0.6,1.2,0,1760,582,2559,1214,3.0,3.0,0.02,0.04,0.06,4.57,0.01,0.02,0.03,2.54,40.8,88,31,26.7,93,58,4.0,198,95,7.1,121,61,4.0,,,2,,Saša,Lukić,Lukić,,,162,0,1,0,5,0,0,0,1,0,0,2,17,,,,0.0,0.0,2.78,1.11,9.44,4,9,4
300,a,,,4.5,435,28,0,0,0,0,0.4,266,35,0,0,0.0,422,49,0,0,0.0,422,49,0.0,0.0,0,464,255,7670,3098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403,49,0.0,397,30,0.0,331,29,0.0,413,49,,,,2,,Christian,Walton,Walton,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
301,a,,,4.0,585,57,0,0,0,0,4.3,86,12,0,0,0.0,368,31,0,0,0.0,368,31,0.0,0.0,0,25541,17855,38120,20772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,31,0.0,340,10,0.0,262,9,0.0,359,31,,,,2,,Alex,Palmer,Palmer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
302,a,,,4.0,577,52,0,0,0,0,0.5,264,34,0,0,0.0,361,26,0,0,0.0,361,26,0.0,0.0,0,6748,4789,4348,2529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343,26,0.0,333,5,0.0,255,4,0.0,352,26,,,,2,,David,Button,Button,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
303,a,,,4.0,596,169,0,0,0,0,0.6,249,93,0,0,0.0,374,126,0,0,0.0,374,126,0.0,0.0,0,749,417,8636,3689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356,128,0.0,348,126,0.0,271,98,0.0,366,128,,,,2,,Cédric,Kipré,Kipré,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
15,a,,,6.6,32,21,0,0,1,-1,11.3,36,13,14,3,7.0,30,16,3,54,7.0,28,15,1.1,2.1,0,378160,88601,148860,112000,7.0,7.0,0.29,0.17,0.46,0.39,0.18,0.11,0.29,0.24,57.4,37,17,48.3,33,27,36.0,53,31,14.2,29,23,4.0,4.0,3.0,2,,Martin,Ødegaard,Ødegaard,,,145,1,0,2,0,0,0,0,0,0,0,2,13,,,,0.0,1.24,0.0,1.24,8.07,5,3,5
304,a,,,4.0,601,173,0,0,0,0,3.3,98,38,4,0,2.0,150,53,0,2,2.0,145,51,0.5,1.0,0,30913,15274,36541,22557,2.0,2.0,0.07,0.17,0.24,5.43,0.04,0.08,0.12,2.72,48.0,64,26,25.3,102,31,11.0,135,43,8.4,88,27,,,,2,,Dara,O'Shea,O'Shea,,,180,0,0,0,6,0,0,0,0,0,0,2,19,,,,0.0,0.0,3.0,1.0,9.5,2,17,8
305,a,,,4.0,615,183,0,0,0,0,5.1,72,29,8,6,4.0,78,27,0,11,4.0,75,27,1.0,2.0,0,49010,41688,47665,26375,4.0,4.0,0.54,0.13,0.67,5.43,0.27,0.06,0.33,2.72,62.2,25,7,17.0,136,41,50.0,34,3,13.0,36,3,2.0,2.0,,2,,Leif,Davis,Davis,,,180,1,0,0,6,0,0,0,0,0,0,2,11,,,,0.0,0.0,3.0,1.0,5.5,0,11,5
306,a,,,4.0,613,181,0,0,0,0,1.3,161,65,1,-1,0.5,342,112,0,-1,0.5,275,91,0.1,0.2,0,3543,1907,13310,7199,0.5,0.5,0.0,0.01,0.01,5.43,0.0,0.0,0.0,2.72,34.8,118,54,2.6,232,74,0.0,284,106,3.8,199,76,,,,2,,Jacob,Greaves,Greaves,,,180,0,0,0,6,1,0,0,1,0,0,2,17,,,,0.0,0.0,3.0,1.0,8.5,4,13,5
307,a,,,4.0,604,176,0,0,0,0,0.1,423,149,0,0,0.0,379,130,0,0,0.0,379,130,0.0,0.0,0,957,530,1868,846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,132,0.0,353,130,0.0,277,103,0.0,371,132,,,,2,,Ben,Johnson,Johnson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
308,a,,,4.0,595,168,0,0,0,0,0.6,251,95,1,1,1.0,226,71,0,-1,0.5,274,90,0.1,0.2,0,681,412,7428,3012,0.5,0.5,0.0,0.0,0.0,0.86,0.0,0.0,0.0,4.55,5.0,274,103,0.5,305,114,0.0,270,97,0.6,308,110,,,,2,,Darnell,Furlong,Furlong,,,17,0,0,0,1,0,0,0,0,0,0,0,3,,,,0.0,0.0,5.29,0.0,15.88,1,2,0
309,a,,,5.0,343,202,0,0,0,0,0.1,388,150,6,2,3.0,111,47,0,32,3.0,105,46,0.6,1.2,0,2005,808,2770,1377,3.0,3.0,0.03,0.05,0.08,3.48,0.02,0.03,0.05,2.24,24.6,155,56,19.4,129,78,6.0,188,92,5.0,170,82,1.0,1.0,,2,,Marcelino,Núñez,Núñez,,,140,0,0,0,4,0,0,0,0,0,0,2,21,,,,0.0,0.0,2.57,1.29,13.5,3,8,10
310,i,0.0,0.0,5.0,295,178,0,0,0,0,0.0,625,271,0,0,0.0,547,222,0,0,0.0,547,222,0.0,0.0,0,18,10,166,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,214,0.0,536,219,0.0,491,184,0.0,542,216,,,,2,,Azor,Matusiwa,Matusiwa,Muscular injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
311,u,0.0,0.0,5.0,250,152,0,0,0,0,0.0,622,269,0,0,0.0,530,212,0,0,0.0,530,212,0.0,0.0,0,0,0,258,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515,202,0.0,517,209,0.0,466,169,0.0,523,205,,,,2,,Wes,Burns,Burns,Has joined Leicester City permanently,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
314,u,0.0,,4.9,400,243,-1,1,-1,1,0.0,584,244,0,0,0.0,510,200,0,0,0.0,510,200,0.0,0.0,0,104,67,478,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493,189,0.0,495,197,0.0,440,155,0.0,502,193,,,,2,,Chiedozie,Ogbene,Ogbene,Has joined Lincoln City on loan until January,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
315,a,,,5.5,189,118,0,0,0,0,0.2,335,122,6,4,3.0,117,51,0,47,3.0,112,51,0.5,1.1,0,2024,1454,4851,2083,3.0,3.0,0.0,0.63,0.63,5.22,0.0,0.39,0.39,3.2,45.2,73,29,70.7,13,13,10.0,149,73,12.6,40,30,,,,2,,Abdul,Fatawu,Fatawu,,,147,0,1,0,6,0,0,0,1,0,0,2,11,,,,0.0,0.0,3.67,1.22,6.73,5,2,4
316,d,75.0,,5.5,192,43,0,0,0,0,1.6,145,24,10,1,5.0,63,5,3,48,5.0,59,4,0.9,1.8,0,90862,14055,58089,41279,3.8,5.0,0.82,0.06,0.88,1.4,0.67,0.05,0.72,1.15,46.6,70,5,37.4,54,2,42.0,42,13,12.6,41,6,,,2.0,2,,Emersonn,Correia da Silva,Emersonn,Knee injury - 75% chance of playing,,110,1,0,0,2,0,0,0,0,0,0,2,4,,,,0.0,0.0,1.64,1.64,3.27,1,2,1
317,u,0.0,0.0,5.0,285,53,0,0,0,0,0.1,398,55,0,0,0.0,542,56,0,0,0.0,542,56,0.0,0.0,0,0,0,11827,3132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,49,0.0,531,54,0.0,485,51,0.0,537,54,,,,2,,George,Hirst,Hirst,Has joined Stoke City permanently,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
318,i,0.0,0.0,5.4,224,138,-1,1,-1,1,0.1,431,171,0,0,0.0,602,254,0,0,0.0,602,254,0.0,0.0,0,141,35,6537,2609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589,248,0.0,595,253,0.0,568,231,0.0,596,250,5.0,,3.0,2,,Jaden,Philogene,Philogene,Ankle injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
319,u,0.0,0.0,5.0,257,158,0,0,0,0,0.0,614,265,0,0,0.0,534,215,0,0,0.0,534,215,0.0,0.0,0,0,0,563,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519,205,0.0,521,212,0.0,472,174,0.0,527,208,,,,2,,Sam,Szmodics,Szmodics,Has joined Derby County on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
320,a,,,5.0,249,51,0,0,0,0,0.9,203,32,6,5,3.0,106,16,0,33,3.0,100,12,0.6,1.2,0,44314,39689,17554,11304,3.0,3.0,0.97,0.0,0.97,4.04,1.27,0.0,1.27,5.27,34.6,119,10,1.7,259,35,19.0,92,20,5.5,153,17,,,,2,,Chuba,Akpom,Akpom,,,69,1,0,0,4,0,0,0,0,0,0,0,3,,,,0.0,0.0,5.22,0.0,3.91,1,0,2
321,a,,,4.5,535,71,0,0,0,0,3.2,101,15,1,0,1.0,254,30,0,3,0.5,291,35,0.1,0.2,0,131881,91169,60452,37011,0.5,0.5,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.27,0.0,461,41,0.1,326,41,0.0,405,43,0.0,471,46,,,,2,,Sindre,Walle Egeli,Walle Egeli,,,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
322,u,0.0,0.0,5.0,313,56,0,0,0,0,0.1,438,62,0,0,0.0,556,58,0,0,0.0,556,58,0.0,0.0,0,755,0,6047,3045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543,51,0.0,547,56,0.0,505,53,0.0,551,56,,,,2,,Ali,Al-Hamadi,Al-Hamadi,Has joined Sheffield Wednesday on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
323,a,,,4.5,496,263,0,0,0,0,1.3,165,51,2,1,1.0,248,107,0,7,1.0,223,103,0.2,0.4,0,13915,8300,22798,11233,1.0,1.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.61,1.4,317,143,1.3,272,139,0.0,371,130,0.3,324,148,,,,2,,Kasey,McAteer,McAteer,,,31,0,0,0,0,0,0,0,0,0,0,0,4,,,,0.0,0.0,0.0,0.0,11.61,1,0,3
324,a,,,4.9,401,244,-1,1,-1,1,0.0,510,212,0,0,0.0,511,201,0,0,0.0,511,201,0.0,0.0,0,113,66,1213,527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494,190,0.0,496,198,0.0,441,156,0.0,503,194,,,,2,,Anis,Mehmeti,Mehmeti,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
554,u,0.0,0.0,4.5,526,46,0,0,0,0,0.0,549,64,0,0,0.0,472,62,0,0,0.0,472,62,0.0,0.0,0,54,0,1211,574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453,62,0.0,455,48,0.0,397,47,0.0,463,62,,,,2,,Kayne,van Oevelen,Van Oevelen,Has joined Valencia on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
562,a,,,5.5,167,103,0,0,0,0,0.3,291,97,4,2,2.0,176,86,0,17,2.0,165,83,0.4,0.7,0,1377,637,7765,3723,2.0,2.0,0.67,0.01,0.68,4.54,0.4,0.01,0.41,2.71,20.6,174,66,2.8,231,125,26.0,72,41,4.9,175,83,,,,2,,Daizen,Maeda,Maeda,,,151,0,0,0,5,0,0,0,0,0,0,2,14,,,,0.0,0.0,2.98,1.19,8.34,5,6,3
564,a,,,4.5,477,37,0,0,0,0,0.6,245,32,4,2,2.0,153,11,0,21,2.0,147,11,0.4,0.9,0,3351,2022,7897,4321,2.0,2.0,0.0,0.01,0.01,5.43,0.0,0.0,0.0,2.72,60.8,28,4,0.0,420,39,0.0,357,38,6.0,145,5,,,,2,,Kjell,Scherpen,Scherpen,,,180,0,0,0,6,0,0,0,0,0,8,2,0,,,,4.0,0.0,3.0,1.0,0.0,0,5,23
571,d,75.0,75.0,5.0,278,171,0,0,0,0,0.1,426,168,0,0,0.0,539,219,0,0,0.0,539,219,0.0,0.0,0,319,105,3861,1654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527,211,0.0,528,216,0.0,482,180,0.0,534,213,,,,2,,Florentino Ibrain,Morris Luís,Florentino,Calf injury - 75% chance of playing,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
591,a,100.0,100.0,5.5,177,109,0,0,0,0,0.7,231,77,10,5,5.0,61,30,0,49,5.0,57,28,0.9,1.8,0,39274,21605,11311,6857,5.0,5.0,0.63,0.62,1.25,5.4,0.35,0.35,0.7,3.04,43.4,77,30,26.4,96,59,39.0,47,28,10.9,58,38,,,,2,,Julio,Enciso,Enciso,,,160,0,2,0,6,0,0,0,0,0,0,2,16,,,,0.0,0.0,3.38,1.12,9.0,2,2,12
592,a,,,4.0,638,202,0,0,0,0,1.0,193,75,2,1,1.0,230,75,0,3,1.0,213,71,0.2,0.5,0,6045,3276,10762,4896,1.0,1.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,2.97,5.8,262,101,10.6,182,58,0.0,305,123,1.6,275,100,,,,2,,Abdoul,Ouattara,Ouattara,,,27,0,0,0,1,0,0,0,0,0,0,0,2,,,,0.0,0.0,3.33,0.0,6.67,0,2,1
602,u,0.0,,4.5,524,271,0,0,0,0,0.0,498,205,0,0,0.0,470,183,0,0,0.0,470,183,0.0,0.0,0,2861,1586,1133,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451,171,0.0,453,180,0.0,395,138,0.0,461,176,,,,2,,Cameron,Humphreys,Humphreys,Has joined Huddersfield Town on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
619,a,,,5.0,279,172,0,0,0,0,0.0,586,246,1,1,1.0,272,116,0,11,1.0,234,107,0.2,0.2,0,1194,1105,284,279,1.5,1.5,0.0,0.01,0.01,1.92,0.0,0.03,0.03,6.17,7.2,250,109,12.0,170,100,2.0,228,109,2.1,253,114,,,,2,,Exequiel,Palacios,Palacios,,,28,0,0,0,2,0,0,0,0,0,0,0,6,,,,0.0,0.0,6.43,0.0,19.29,1,2,3
640,a,,,5.5,159,38,0,0,0,0,0.0,617,76,0,0,0.0,615,70,0,0,0.0,615,70,0.0,0.0,0,379,379,34,34,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605,64,0.0,611,68,0.0,596,66,0.0,611,68,,,,2,,Zian,Flemming,Flemming,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
260,a,,,6.4,48,33,-1,1,-1,1,4.4,81,27,4,1,2.0,184,91,0,15,2.0,172,86,0.3,0.6,0,19980,5051,161781,104013,2.0,2.0,0.01,0.06,0.07,1.66,0.01,0.05,0.06,1.36,14.6,209,83,27.4,90,56,10.0,150,74,5.3,163,77,2.0,,,2,,Harry,Wilson,Wilson,,,110,0,0,1,0,0,0,0,0,0,0,1,8,,,,0.0,0.82,0.0,0.82,6.55,3,2,3
326,u,0.0,,4.5,458,34,0,0,0,0,0.5,261,33,0,0,0.0,435,55,0,0,0.0,435,55,0.0,0.0,0,532,204,10983,5624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416,55,0.0,411,36,0.0,346,35,0.0,426,55,,,,2,,Lucas Estella,Perri,Perri,Has joined Torino on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
327,a,,,5.0,303,53,0,0,0,0,0.9,198,77,11,1,5.5,51,21,2,28,5.5,48,20,1.1,2.2,0,57053,11834,20996,12812,5.5,5.5,0.11,0.0,0.11,1.21,0.07,0.0,0.07,0.81,32.0,131,59,0.6,298,111,15.0,115,35,4.8,179,66,,,,2,,Jaka,Bijol,Bijol,,,135,0,0,1,1,0,0,0,0,0,0,2,17,,,,0.0,0.67,0.67,1.33,11.33,1,16,7
329,d,50.0,,4.5,461,102,0,0,0,0,2.9,110,44,7,1,3.5,96,34,0,25,3.5,90,34,0.8,1.6,0,26484,4884,70170,57596,1.8,3.5,0.03,0.06,0.09,1.01,0.02,0.04,0.06,0.74,23.0,164,76,14.7,151,46,7.0,165,57,4.5,185,69,,,,2,,Joe,Rodon,Rodon,Hamstring injury - 50% chance of playing,,123,0,0,1,0,0,0,0,0,0,0,2,11,,,,0.0,0.73,0.0,1.46,8.05,1,10,2
330,a,,,4.5,470,110,0,0,0,0,0.5,252,96,8,2,4.0,79,28,0,33,4.0,76,28,0.9,1.8,0,9437,3512,6842,3718,4.0,4.0,0.0,0.01,0.01,1.4,0.0,0.01,0.01,0.8,25.6,150,68,12.4,165,50,4.0,197,70,4.2,188,71,,,,2,,Jayden,Bogle,Bogle,,,157,0,0,1,1,0,0,0,0,0,0,2,10,,,,0.0,0.57,0.57,1.15,5.73,3,7,8
331,a,100.0,75.0,4.5,480,116,0,0,0,0,0.0,499,174,0,0,0.0,444,169,0,0,0.0,444,169,0.0,0.0,0,506,440,1271,279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425,170,0.0,422,170,0.0,359,155,0.0,435,170,,,,2,,Gabriel,Gudmundsson,Gudmundsson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
332,a,,,4.5,465,106,0,0,0,0,1.4,160,64,12,2,6.0,39,15,2,40,6.0,37,14,1.3,2.7,0,68095,24561,24260,14869,6.0,6.0,0.03,0.02,0.05,2.33,0.02,0.01,0.03,1.16,49.2,61,24,14.1,154,47,11.0,136,44,7.4,113,40,,,,2,,James,Justin,Justin,,,180,0,0,1,1,0,0,0,0,0,0,2,20,,,,0.0,0.5,0.5,1.0,10.0,8,12,7
333,u,0.0,0.0,4.5,490,125,0,0,0,0,0.0,624,206,0,0,0.0,450,174,0,0,0.0,450,174,0.0,0.0,0,0,0,218,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431,175,0.0,428,175,0.0,367,162,0.0,441,175,,,,2,,Sebastiaan,Bornauw,Bornauw,Has joined Hamburg SV on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
334,a,,,5.0,354,66,0,0,0,0,3.3,99,39,10,4,5.0,57,23,0,42,5.0,54,22,1.0,2.0,0,50578,29039,39309,27467,5.0,5.0,0.09,0.01,0.1,2.33,0.04,0.0,0.04,1.16,67.2,22,6,1.4,268,94,19.0,93,24,8.7,84,25,,,,2,,Tarik,Muharemović,Muharemović,,,180,0,0,1,1,0,0,0,0,0,0,2,26,,,,0.0,0.5,0.5,1.0,13.0,2,24,4
335,a,,,6.0,79,53,0,0,0,0,2.8,111,32,17,4,8.5,16,7,3,50,8.5,14,6,1.4,2.8,0,122472,41128,48179,34500,8.5,8.5,0.17,0.06,0.23,2.33,0.08,0.03,0.11,1.16,72.4,14,9,19.3,130,79,20.0,91,49,11.2,54,36,1.0,1.0,,2,,Anton,Stach,Stach,,,180,1,0,1,1,0,0,0,0,0,0,2,32,,,,0.0,0.5,0.5,1.0,16.0,7,16,9
336,a,,,5.9,101,65,-1,1,-1,1,0.3,288,95,3,2,1.5,215,102,0,21,1.5,202,97,0.3,0.5,0,3005,1650,16539,7371,1.5,1.5,0.08,0.17,0.25,0.87,0.08,0.17,0.25,0.85,16.4,200,79,21.5,120,74,14.0,122,62,5.2,167,81,,,,2,,Noah,Okafor,Okafor,,,92,0,0,0,1,0,0,0,0,0,0,1,7,,,,0.0,0.0,0.98,0.98,6.85,3,2,2
