id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
415,a,,,5.9,112,72,0,0,-1,1,0.7,223,72,1,0,0.5,377,179,0,-7,0.3,370,173,0.1,0.2,0,8222,275,67174,1828,0.3,0.3,0.65,0.04,0.69,1.92,1.06,0.07,1.13,3.14,7.0,253,112,12.9,162,98,55.0,28,18,6.5,136,69,,,,3,,Patrick,Dorgu,Dorgu,,,55,0,0,0,3,0,0,0,1,0,0,1,3,,,,0.0,0.0,4.91,1.64,4.91,1,2,0
416,i,0.0,0.0,5.0,268,41,0,0,0,0,0.0,556,192,0,0,0.0,554,201,0,0,0.0,554,201,0.0,0.0,0,228,15,999,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528,200,0.0,529,200,0.0,485,193,0.0,535,200,,,,3,,Matthijs,de Ligt,De Ligt,Back injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
417,a,,,5.0,274,44,0,0,0,0,2.1,126,52,3,0,1.5,230,80,0,18,1.0,234,84,0.2,0.6,0,17666,465,75157,2840,1.0,1.0,0.15,0.12,0.27,1.06,0.16,0.13,0.29,1.15,24.0,160,72,53.5,27,4,33.0,57,12,11.1,55,11,,,,3,,Diogo,Dalot Teixeira,Dalot,,,83,0,0,0,1,0,0,0,0,0,0,1,7,,,,0.0,0.0,1.08,1.08,7.59,2,5,2
418,a,,,5.0,242,36,0,0,0,0,14.0,30,10,5,0,2.5,152,58,0,28,1.7,182,68,0.3,1.0,0,105097,2364,425054,28030,1.7,1.7,0.07,0.41,0.48,3.07,0.04,0.2,0.24,1.54,32.6,128,57,30.1,81,24,25.0,74,17,8.8,83,24,,,,3,,Harry,Maguire,Maguire,,,180,0,1,0,4,0,0,0,0,0,0,2,9,,,,0.0,0.0,2.0,1.0,4.5,1,8,9
419,a,100.0,100.0,5.0,280,47,0,0,0,0,1.2,168,67,1,0,1.0,297,118,0,2,0.3,341,125,0.1,0.2,0,15480,531,38818,1125,0.3,0.3,0.03,0.06,0.09,2.06,0.03,0.06,0.09,2.06,4.8,278,104,1.8,255,87,3.0,211,77,1.0,294,106,,,,3,,Lisandro,Martínez,Martinez,,,90,0,0,0,2,0,0,0,0,0,0,1,0,,,,0.0,0.0,2.0,1.0,0.0,0,0,6
420,a,,,4.9,414,77,0,0,-1,1,0.5,244,91,1,0,1.0,288,114,0,-2,0.3,336,122,0.1,0.2,0,3459,188,22576,636,0.3,0.3,0.0,0.01,0.01,1.0,0.0,0.06,0.06,5.62,1.8,313,118,1.8,254,86,0.0,459,189,0.4,317,115,,,,3,,Leny,Yoro,Yoro,,,16,0,0,0,1,0,0,0,0,0,0,0,2,,,,0.0,0.0,5.62,0.0,11.25,0,2,1
421,a,,,4.4,573,158,-1,1,-1,1,0.3,282,105,1,0,1.0,264,97,0,5,0.3,320,111,0.1,0.2,0,4557,169,13678,526,0.3,0.3,0.12,0.04,0.16,1.01,0.12,0.04,0.16,1.01,6.8,254,99,2.6,233,75,11.0,136,44,2.0,257,94,,,,3,,Ayden,Heaven,Heaven,,,90,0,0,0,2,0,0,0,0,0,0,1,2,,,,0.0,0.0,2.0,1.0,2.0,1,1,4
422,a,,,4.5,472,111,0,0,0,0,0.6,237,87,2,0,1.0,272,103,0,7,0.7,267,93,0.2,0.4,0,9321,223,19950,835,0.7,0.7,0.22,0.05,0.27,2.01,0.21,0.05,0.26,1.88,18.8,184,81,30.7,79,23,9.0,151,49,5.9,147,55,,,,3,,Noussair,Mazraoui,Mazraoui,,,96,0,0,0,3,0,0,0,0,0,0,1,5,,,,0.0,0.0,2.81,0.94,4.69,1,4,3
423,a,,,4.5,434,85,0,0,0,0,15.5,26,8,3,0,1.5,228,79,0,25,1.0,226,79,0.2,0.7,0,75063,1677,482441,31462,1.0,1.0,0.0,0.28,0.28,2.07,0.0,0.16,0.16,1.15,43.6,75,30,60.8,18,2,10.0,147,47,11.4,50,9,3.0,,,3,,Luke,Shaw,Shaw,,,162,0,0,0,3,0,0,0,0,0,0,2,12,,,,0.0,0.0,1.67,1.11,6.67,5,7,5
424,a,,,4.0,642,205,0,0,0,0,0.2,341,125,0,0,0.0,428,160,0,0,0.0,428,160,0.0,0.0,0,3065,235,4493,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389,152,0.0,381,150,0.0,308,126,0.0,399,152,,,,3,,Harry,Amass,Amass,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
425,u,0.0,0.0,4.0,633,196,0,0,0,0,0.0,580,197,0,0,0.0,421,153,0,0,0.0,421,153,0.0,0.0,0,0,0,1035,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382,145,0.0,374,143,0.0,299,117,0.0,392,145,,,,3,,Tyler,Fredricson,Fredricson,Has joined Lausanne-Sport permanently,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
426,a,,,12.0,2,1,0,0,0,0,48.5,3,1,25,0,12.5,2,2,3,105,8.3,3,3,0.7,2.1,0,436813,16463,598811,35149,8.3,8.3,2.1,0.74,2.84,3.07,1.05,0.37,1.42,1.54,152.6,1,1,117.9,1,1,83.0,8,4,35.4,1,1,1.0,1.0,1.0,3,,Bruno,Borges Fernandes,B.Fernandes,,,180,3,1,0,4,0,0,0,0,0,0,2,14,,,,0.0,0.0,2.0,1.0,7.0,2,2,10
427,a,,,7.9,12,8,-1,1,-1,1,26.7,8,4,13,0,6.5,27,12,2,49,4.3,59,29,0.5,1.6,0,179902,5049,1133482,68382,4.3,4.3,2.26,0.44,2.7,3.07,1.13,0.22,1.35,1.54,55.2,43,20,71.4,12,12,84.0,5,2,21.1,6,5,2.0,2.0,2.0,3,,Bryan,Mbeumo,Mbeumo,,,180,1,1,0,4,0,0,0,1,0,0,2,9,,,,0.0,0.0,2.0,1.0,4.5,3,0,6
428,a,,,7.9,11,7,-1,1,-1,1,7.8,56,20,11,0,5.5,45,23,1,45,3.7,79,38,0.5,1.4,0,51751,1313,261190,10466,3.7,3.7,0.35,0.36,0.71,2.07,0.2,0.21,0.41,1.18,25.4,152,55,55.8,23,20,63.0,18,10,14.5,27,21,,,,3,,Matheus,Santos Carneiro da Cunha,Cunha,,,158,0,2,0,3,0,0,0,0,0,0,2,5,,,,0.0,0.0,1.71,1.14,2.85,0,0,5
429,a,,,7.0,25,16,0,0,0,0,1.6,144,42,3,0,1.5,240,112,0,26,1.0,257,122,0.1,0.4,0,39430,1555,62238,2305,1.0,1.0,0.26,0.15,0.41,1.15,0.19,0.11,0.3,0.83,27.6,145,53,82.9,8,8,62.0,21,12,17.2,17,13,,3.0,,3,,Marcus,Rashford,Rashford,,,124,0,0,0,1,0,0,0,0,0,0,1,7,,,,0.0,0.0,0.73,0.73,5.08,3,0,4
430,d,75.0,75.0,5.4,203,124,0,0,-1,1,0.0,559,230,0,0,0.0,604,255,0,0,0.0,604,255,0.0,0.0,0,104,9,1325,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582,243,0.0,589,249,0.0,562,228,0.0,590,246,,4.0,,3,,Mason,Mount,Mount,Foot injury - 75% chance of playing,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
431,i,0.0,0.0,5.8,116,76,0,0,-2,2,0.5,257,85,0,0,0.0,629,273,0,0,0.0,629,273,0.0,0.0,0,1854,35,103950,1688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620,270,0.0,624,271,0.0,614,264,0.0,624,270,4.0,,,3,,Amad,Diallo,Amad,Unspecified injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
432,a,,,5.5,179,109,0,0,0,0,1.1,179,56,5,0,2.5,157,69,0,32,1.7,194,89,0.3,0.9,0,24501,1559,27816,992,1.7,1.7,0.21,0.28,0.49,1.13,0.19,0.25,0.44,1.0,18.0,189,72,9.7,188,104,11.0,140,70,3.8,201,89,,,,3,,Kobbie,Mainoo,Mainoo,,,102,0,0,0,1,0,0,0,0,0,0,1,16,,,,0.0,0.0,0.88,0.88,14.12,3,2,11
433,i,0.0,0.0,5.0,287,173,0,0,0,0,0.0,628,272,0,0,0.0,560,230,0,0,0.0,560,230,0.0,0.0,0,61,5,165,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,214,0.0,536,219,0.0,493,186,0.0,542,216,,,,3,,Manuel,Ugarte Ribeiro,Ugarte,Knee injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
434,a,,,5.0,353,213,0,0,0,0,0.0,594,250,0,0,0.0,590,248,0,0,0.0,590,248,0.0,0.0,0,138,13,369,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566,234,0.0,573,240,0.0,538,212,0.0,574,237,,,,3,,Jack,Fletcher,J.Fletcher,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
435,a,,,5.0,361,219,0,0,0,0,0.1,495,200,1,0,1.0,313,138,0,3,0.3,351,162,0.1,0.2,0,654,29,1702,74,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,337,156,0.6,299,150,0.0,545,218,0.1,345,162,,,,3,,Shea,Lacey,Lacey,,,10,0,0,0,0,0,0,0,0,0,0,0,1,,,,0.0,0.0,0.0,0.0,9.0,0,0,1
436,u,0.0,0.0,5.0,324,193,0,0,0,0,0.0,585,243,0,0,0.0,577,240,0,0,0.0,577,240,0.0,0.0,0,150,0,672,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553,226,0.0,559,232,0.0,521,202,0.0,561,229,,,,3,,Toby,Collyer,Collyer,Has joined West Brom permanently,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
437,a,,,4.5,543,276,0,0,0,0,0.2,346,127,0,0,0.0,501,195,0,0,0.0,501,195,0.0,0.0,0,2943,220,5265,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467,175,0.0,468,184,0.0,412,142,0.0,477,180,,,,3,,Bendito,Mantato,Bendito Mantato,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
438,a,,,4.5,524,271,0,0,0,0,0.3,292,98,0,0,0.0,485,190,0,0,0.0,485,190,0.0,0.0,0,3442,230,8595,291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450,170,0.0,452,179,0.0,394,137,0.0,460,175,,,,3,,Tyler,Fletcher,Fletcher,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
439,a,100.0,100.0,7.0,29,10,0,0,0,0,1.6,146,22,2,0,1.0,362,44,0,7,0.7,310,40,0.1,0.3,0,47598,1463,67040,3414,0.7,0.7,0.04,0.01,0.05,1.07,0.11,0.03,0.14,2.92,2.2,310,34,11.0,180,20,11.0,146,28,2.4,242,28,,,,3,,Benjamin,Sesko,Šeško,,,33,0,0,0,1,0,0,0,0,0,0,0,3,,,,0.0,0.0,2.73,0.0,8.18,0,0,3
440,a,,,5.4,217,48,0,0,-1,1,0.5,261,46,0,0,0.0,609,70,0,0,0.0,609,70,0.0,0.0,0,8493,833,26982,945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588,61,0.0,594,66,0.0,570,63,0.0,595,66,,,,3,,Joshua,Zirkzee,Zirkzee,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
441,a,,,4.5,550,75,0,0,0,0,1.2,171,25,0,0,0.0,506,54,0,0,0.0,506,54,0.0,0.0,0,27697,2263,28824,1417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472,45,0.0,473,50,0.0,417,47,0.0,482,50,,,,3,,Chido,Obi,Obi,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
405,a,,,5.5,166,99,0,0,0,0,0.3,309,110,4,2,2.0,206,95,0,20,1.3,212,99,0.2,0.7,0,13208,685,5047,332,1.3,1.3,0.0,0.21,0.21,2.21,0.0,0.13,0.13,1.36,7.2,252,111,29.5,84,52,0.0,602,255,3.7,205,91,,,,3,,Nico,González Iglesias,N.Gonzalez,,,146,0,0,1,2,0,0,0,1,0,0,2,11,,,,0.0,0.62,1.23,1.23,6.78,0,3,8
442,a,,,5.0,243,6,0,0,0,0,1.1,181,28,0,0,0.0,546,68,0,0,0.0,546,68,0.0,0.0,0,8037,379,32900,1387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516,68,0.0,517,57,0.0,468,56,0.0,525,68,,,,3,,Nick,Pope,Pope,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
443,a,,,4.5,428,26,0,0,0,0,0.0,524,59,0,0,0.0,438,47,0,0,0.0,438,47,0.0,0.0,0,422,21,643,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399,47,0.0,393,28,0.0,325,27,0.0,409,47,,,,3,,Mark,Gillespie,Gillespie,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
444,a,,,4.5,534,48,0,0,0,0,0.0,549,64,0,0,0.0,494,64,0,0,0.0,494,64,0.0,0.0,0,324,18,837,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459,64,0.0,461,50,0.0,403,49,0.0,469,64,,,,3,,Ewen,Jaouen,Jaouen,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
445,a,,,5.0,310,55,0,0,0,0,2.2,121,48,8,-1,2.7,143,55,0,24,2.7,118,48,0.5,1.6,0,98468,6433,47002,4141,2.7,2.7,0.0,0.1,0.1,5.6,0.0,0.03,0.03,1.87,44.6,74,29,1.7,261,90,0.0,511,199,4.6,182,68,,,,3,,Malick,Thiaw,Thiaw,,,270,0,0,1,4,1,0,0,0,0,0,3,21,,,,0.0,0.33,1.33,1.0,7.0,0,21,6
446,a,100.0,100.0,5.0,247,37,0,0,0,0,0.2,320,116,1,0,1.0,292,115,0,-1,0.3,338,123,0.1,0.2,0,4074,124,7232,454,0.3,0.3,0.0,0.0,0.0,0.79,0.0,0.0,0.0,71.1,0.0,519,197,0.0,519,197,0.0,472,190,0.0,527,197,,2.0,,3,,Fabian,Schär,Schär,,,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,0.0,0.0,90.0,0.0,0.0,0,0,0
447,a,,,5.0,277,45,0,0,0,0,0.7,235,85,9,1,3.0,124,49,0,29,3.0,105,43,0.6,1.8,0,25172,835,10843,720,3.0,3.0,0.01,0.17,0.18,5.6,0.0,0.06,0.06,1.87,43.6,76,31,2.1,244,81,2.0,231,87,4.8,178,65,,,,3,,Sven,Botman,Botman,,,270,0,0,1,4,0,0,0,1,0,0,3,24,,,,0.0,0.33,1.33,1.0,8.0,2,22,8
448,i,0.0,0.0,4.9,382,68,0,0,-1,1,1.1,186,72,0,0,0.0,522,196,0,0,0.0,522,196,0.0,0.0,0,6834,38,125089,2810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489,191,0.0,490,192,0.0,435,183,0.0,498,191,,,,3,,Dan,Burn,Burn,Ankle injury - Expected back 14 Sep,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
449,a,,,5.1,237,35,0,0,1,-1,10.1,41,15,18,4,6.0,35,16,3,79,6.0,23,9,1.2,3.5,0,679778,50441,105343,5841,6.0,6.0,0.04,0.67,0.71,5.58,0.01,0.22,0.23,1.87,61.0,27,8,42.5,45,9,4.0,201,71,10.7,60,13,1.0,1.0,,3,,Lewis,Hall,Hall,,,269,0,1,1,4,0,0,0,0,0,0,3,30,,,,0.0,0.33,1.34,1.0,10.04,8,22,27
450,a,100.0,0.0,4.9,400,71,0,0,-1,1,0.0,538,186,1,1,1.0,285,112,0,3,0.3,333,120,0.1,0.2,0,343,137,2155,67,0.3,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,2.7,0.0,503,194,0.0,503,194,0.0,451,186,0.0,512,194,,,,3,,Tino,Livramento,Livramento,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
451,u,0.0,0.0,4.0,632,195,0,0,0,0,0.1,464,164,0,0,0.0,420,152,0,0,0.0,420,152,0.0,0.0,0,0,0,5248,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381,144,0.0,373,142,0.0,298,116,0.0,391,144,,,,3,,Alex,Murphy,A.Murphy,Has joined FC Kaiserslautern on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
453,a,,,6.0,65,45,0,0,0,0,1.2,167,53,17,12,5.7,44,22,2,58,5.7,32,16,1.0,2.8,0,50951,10769,34656,1585,5.7,5.7,0.23,0.06,0.29,5.6,0.08,0.02,0.1,1.87,12.4,224,93,24.5,109,66,16.0,108,57,5.3,162,76,5.0,,,3,,Harvey,Barnes,Barnes,,,270,1,1,1,4,0,0,0,0,0,0,3,18,,,,0.0,0.33,1.33,1.0,6.0,3,7,8
454,a,,,6.1,58,41,0,0,1,-1,10.6,40,15,18,1,6.0,42,20,2,71,6.0,29,14,1.0,3.0,0,961955,55842,121635,15293,6.0,6.0,0.42,0.34,0.76,4.15,0.16,0.13,0.29,1.6,74.2,11,7,18.8,132,81,57.0,26,16,15.0,25,19,4.0,,,3,,Anthony,Elanga,Elanga,,,233,2,0,1,3,0,0,0,1,0,0,3,9,,,,0.0,0.39,1.16,1.16,3.48,4,2,3
456,a,,,4.9,395,241,-1,1,-1,1,0.3,296,101,7,6,2.3,163,71,0,26,2.3,136,59,0.5,1.4,0,4137,896,11656,424,2.3,2.3,0.14,0.16,0.3,1.92,0.18,0.21,0.39,2.5,8.0,246,105,5.5,205,112,4.0,198,95,1.7,270,120,,,,3,,Jacob,Ramsey,J.Ramsey,,,69,1,0,0,1,0,0,0,1,0,0,0,11,,,,0.0,0.0,1.3,0.0,14.35,2,3,6
457,a,,,5.9,89,58,0,0,-1,1,0.1,387,144,2,1,0.7,368,176,0,7,0.7,300,141,0.1,0.3,0,1980,148,6400,246,0.7,0.7,0.0,0.2,0.2,1.46,0.0,0.53,0.53,3.86,2.2,309,139,3.2,227,124,4.0,206,99,0.8,304,137,2.0,,,3,,Jacob,Murphy,J.Murphy,,,34,0,0,0,1,0,0,0,1,0,0,0,6,,,,0.0,0.0,2.65,0.0,15.88,1,1,4
458,i,0.0,0.0,5.4,202,123,0,0,-1,1,0.0,561,231,0,0,0.0,603,254,0,0,0.0,603,254,0.0,0.0,0,137,3,1743,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581,242,0.0,588,248,0.0,561,227,0.0,589,245,,,,3,,Joelinton Cássio,Apolinário de Lira,Joelinton,Unspecified injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
459,a,100.0,100.0,5.5,185,113,0,0,0,0,0.1,451,180,8,2,2.7,147,64,0,40,2.7,124,54,0.5,1.5,0,3754,152,2245,129,2.7,2.7,0.05,0.07,0.12,4.53,0.02,0.03,0.05,1.8,26.8,146,54,36.1,56,43,3.0,212,102,6.6,131,67,3.0,,,3,,Lewis,Miley,L.Miley,,,227,0,0,1,3,0,0,0,1,0,0,3,26,,,,0.0,0.4,1.19,1.19,10.31,1,10,15
460,a,,,5.0,261,161,0,0,0,0,0.4,263,88,11,2,3.7,88,41,0,34,3.7,70,32,0.7,2.2,0,33222,2232,10411,737,3.7,3.7,0.51,0.2,0.71,3.71,0.28,0.11,0.39,2.01,38.4,99,35,18.2,133,82,17.0,100,52,6.6,129,65,,,,3,,Joe,Willock,Willock,,,166,1,0,1,3,0,0,0,0,0,0,2,8,,,,0.0,0.54,1.63,1.08,4.34,3,2,3
461,a,,,5.9,113,73,0,0,-1,1,0.2,363,135,1,0,1.0,351,165,0,3,0.3,371,174,0.1,0.2,0,1232,62,11073,385,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,275,0.0,630,275,0.0,625,271,0.0,631,275,,,,3,,Bazoumana,Touré,Touré,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
462,a,,,5.0,376,228,0,0,0,0,0.1,442,176,3,1,1.0,317,142,0,10,1.0,240,111,0.2,0.6,0,1382,36,3534,187,1.0,1.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,1.97,5.4,265,118,1.2,277,142,0.0,554,223,0.7,306,139,,,,3,,Sean,Steur,Steur,,,87,0,0,0,1,0,0,0,0,0,0,1,7,,,,0.0,0.0,1.03,1.03,7.24,0,4,3
463,u,0.0,0.0,5.9,104,27,0,0,-1,1,0.9,201,32,4,0,4.0,82,9,0,18,1.3,214,21,0.2,0.7,0,14520,0,97895,10335,0.0,0.0,0.02,0.01,0.03,0.38,0.09,0.05,0.14,1.8,18.2,187,16,10.5,184,21,11.0,143,26,4.0,194,23,,,,3,,Nick,Woltemade,Woltemade,Has joined Juventus on loan for the rest of the season,,19,0,1,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
464,a,,,6.1,57,13,0,0,1,-1,15.7,25,5,13,1,4.3,72,7,2,49,4.3,55,5,0.7,2.1,0,1360794,82698,128603,15107,4.3,4.3,1.35,0.05,1.4,4.43,0.47,0.02,0.49,1.53,55.6,42,3,26.6,95,8,74.0,12,5,15.6,23,5,,,2.0,3,,Yoane,Wissa,Wissa,,,261,1,1,1,3,0,0,0,2,0,0,3,17,,,,0.0,0.34,1.03,1.03,5.86,5,2,10
465,i,0.0,0.0,5.9,109,29,0,0,-1,1,0.5,252,41,4,0,4.0,83,10,0,18,1.3,216,23,0.2,0.7,0,20943,42,66718,1962,0.0,0.0,0.06,0.14,0.2,1.48,0.1,0.23,0.33,2.42,28.2,141,13,13.7,155,15,8.0,161,29,5.0,172,19,,,1.0,3,,William,Osula,Osula,Foot injury - Unknown return date,,55,0,1,0,1,0,0,0,0,0,0,1,5,,,,0.0,0.0,1.64,1.64,8.18,1,2,2
466,u,0.0,0.0,4.5,552,76,0,0,0,0,0.8,216,37,0,0,0.0,508,55,0,0,0.0,508,55,0.0,0.0,0,23805,0,25104,3580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474,46,0.0,475,51,0.0,419,48,0.0,484,51,,,,3,,Sean,Neave,Neave,Has joined Wolves on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
559,a,,,5.0,375,227,0,0,0,0,0.1,412,160,1,0,1.0,316,141,0,5,0.3,353,164,0.1,0.2,0,1610,86,4502,213,0.3,0.3,0.0,0.0,0.0,1.04,0.0,0.0,0.0,6.69,4.0,289,133,0.0,583,245,0.0,553,222,0.4,318,145,,,,3,,Aladji,Bamba,Bamba,,,14,0,0,0,1,0,0,0,0,0,0,0,2,,,,0.0,0.0,6.43,0.0,12.86,1,1,0
567,a,,,5.0,314,15,0,0,0,0,1.2,173,25,10,2,3.3,105,6,0,56,3.3,85,5,0.7,2.0,0,69262,5464,25125,1760,3.3,3.3,0.0,0.0,0.0,5.6,0.0,0.0,0.0,1.87,75.8,8,1,0.0,552,65,0.0,514,65,7.6,108,1,,,,3,,Lukás,Hornícek,Horníček,,,270,0,0,1,4,0,0,0,1,0,13,3,0,,,,4.33,0.33,1.33,1.0,0.0,0,5,15
593,a,,,4.5,498,129,0,0,0,0,3.4,94,37,13,1,4.3,67,29,2,37,4.3,49,22,1.0,2.9,0,356542,27538,57324,5965,4.3,4.3,0.13,0.08,0.21,5.6,0.04,0.03,0.07,1.87,59.0,32,10,31.6,75,21,5.0,193,67,9.6,72,18,,,,3,,Amar,Dedic,Dedić,,,270,0,1,1,4,0,0,0,0,0,0,3,18,,,,0.0,0.33,1.33,1.0,6.0,5,13,11
634,a,,,6.0,84,20,0,0,0,0,0.1,481,66,1,1,1.0,354,43,0,4,1.0,255,32,0.2,0.2,0,6437,1053,743,157,2.1,2.1,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.13,0.0,638,75,0.0,638,75,0.0,634,75,0.0,638,75,,,,3,,Matias,Fernandez-Pardo,Fernandez-Pardo,,,27,0,0,0,0,0,0,0,0,0,0,0,1,,,,0.0,0.0,0.0,0.0,3.33,0,0,1
167,a,,,5.5,163,40,0,0,0,0,0.8,214,36,3,2,1.5,238,27,0,15,1.0,247,30,0.2,0.5,0,47213,2527,20572,1030,1.0,1.0,0.11,0.06,0.17,1.72,0.1,0.06,0.16,1.6,4.0,290,28,10.1,187,24,7.0,179,31,2.1,255,30,,,3.0,3,,Liam,Delap,Delap,,,97,0,0,1,1,0,0,0,0,0,0,1,5,,,,0.0,0.93,0.93,0.93,4.64,0,2,3
201,a,,,5.4,210,29,0,0,-1,1,6.4,63,25,1,1,0.5,374,130,0,1,0.3,356,128,0.1,0.2,0,40767,1862,315859,8715,0.3,0.3,0.26,0.01,0.27,1.06,0.28,0.01,0.29,1.12,1.2,324,121,1.8,256,88,21.0,84,20,2.4,240,89,,,,3,,Daniel,Muñoz Mejía,Muñoz,,,85,0,0,0,2,0,0,0,0,0,0,1,5,,,,0.0,0.0,2.12,1.06,5.29,2,3,1
