id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
575,Caleb,Yirenkyi,Yirenkyi,a,,,5.0,380,231,0.2,342,125,1.7,186,85,1,0,0,0,0,48,305,0.3,1.0,1.7,1.7,1.7,222,101,,,235,98,131,80,174,85,214,95,,,,,,,,0.02,0.07,0.09,1.28,0.0,0.57,1.71,1.14,9.11,3,1,27,0,0,0,0,0,0,0,0,0,0,0,0,4,52,348,0,0.0,0.0,0.0,0.6699999999999999,0.0,0.0,0.0,0.0,0,2,4,6
584,Gustavo,Hamer,Hamer,a,,,5.5,132,81,0.1,413,161,1.0,244,114,1,0,0,0,0,16,108,0.2,0.5,1.0,1.0,1.0,335,154,,,330,151,257,134,590,245,330,153,3.0,,,,,,,0.0,0.06,0.06,2.31,0.0,0.0,2.81,0.0,8.44,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,16,125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2
599,Sidiki,Cherif,Cherif,a,,,5.0,373,63,0.1,425,61,0.0,597,66,0,0,0,0,0,167,160,0.0,0.0,0.0,0.0,0.0,597,66,,,575,57,581,62,551,59,583,62,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,174,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
623,Dan,Bentley,Bentley,a,,,4.0,580,54,0.2,313,37,0.0,384,28,0,0,0,0,0,2837,231,0.0,0.0,0.0,0.0,0.0,384,28,,,345,28,335,7,257,6,354,28,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4453,356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
42,Evann,Guessand,Guessand,a,,,5.5,173,105,0.0,506,207,0.7,298,140,0,0,0,0,0,117,114,0.1,0.4,0.7,0.7,1.0,338,155,,,266,119,247,129,180,89,277,124,,,,,,,,0.05,0.05,0.1,0.57,0.0,0.0,1.67,0.0,3.33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,118,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
153,Axel,Disasi,Disasi,a,,,4.5,465,105,0.1,465,165,1.3,199,72,3,0,0,0,0,233,107,0.3,0.9,1.3,1.3,2.0,177,67,,,321,119,414,166,350,150,341,122,,,,,,,,0.0,0.03,0.03,2.83,0.0,0.0,2.55,0.85,11.89,3,3,90,0,0,0,2,0,0,0,0,0,0,1,0,12,253,110,0,0.0,0.04,0.04,3.13,0.0,0.0,0.0,0.0,4,9,8,13
198,Dean,Henderson,Henderson,a,,,5.0,258,9,1.8,133,19,1.7,183,17,2,0,0,0,0,2023,1235,0.3,1.0,1.7,1.7,1.7,220,20,100.0,100.0,34,6,526,59,481,59,149,6,,,,,,,,0.0,0.0,0.0,2.15,4.0,0.0,2.67,1.0,0.0,3,2,90,0,0,0,2,0,0,0,0,0,5,1,0,19,2140,1312,0,0.0,0.0,0.0,3.13,0.0,0.0,0.0,0.0,0,1,7,0
199,Walter,Benítez,Benitez,a,,,4.5,439,30,0.1,415,47,0.0,444,51,0,0,0,0,0,66,96,0.0,0.0,0.0,0.0,0.0,444,51,,,406,51,400,32,334,31,416,51,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
202,Chris,Richards,Richards,a,,,5.0,294,51,0.7,233,84,1.3,207,76,1,0,0,0,0,629,671,0.3,0.8,1.3,1.3,1.3,245,84,,,36,12,290,107,101,29,111,39,,,,,,,,0.03,0.0,0.03,2.15,0.0,0.0,2.67,1.0,10.33,3,1,90,0,0,0,2,0,0,0,0,0,0,1,0,7,687,739,0,0.04,0.0,0.04,3.13,0.0,0.0,0.0,0.0,0,9,4,9
203,Jaydee,Canvot,Canvot,a,,,4.9,419,78,0.3,307,113,1.3,203,75,3,0,0,-1,1,285,393,0.3,0.8,1.3,1.3,1.3,243,83,,,54,17,201,65,194,68,143,54,,,,,,,,0.02,0.0,0.02,2.15,0.0,0.0,2.67,1.0,8.33,3,3,90,0,0,0,2,0,0,0,0,0,0,1,0,4,312,436,0,0.0,0.0,0.0,3.13,0.0,0.0,0.0,0.0,2,8,2,10
204,Tyrick,Mitchell,Mitchell,a,,,4.5,483,118,4.7,77,32,5.3,35,15,15,0,0,0,0,9445,3446,1.2,3.6,5.3,5.3,5.3,47,19,,,163,75,61,15,152,50,127,46,,,,,,,,0.3,0.06,0.36,2.12,0.0,0.0,2.85,1.07,5.69,3,15,73,2,0,0,2,0,0,0,0,0,0,1,2,31,9522,4013,0,0.74,0.009999999999999981,0.75,2.63,0.0,0.0,0.0,0.0,2,4,2,6
205,Borna,Sosa,Sosa,u,Has joined FC Cologne on loan for the rest of the season,,4.5,464,104,0.0,555,191,0.0,455,173,0,0,0,0,0,0,142,0.0,0.0,0.0,0.0,0.0,455,173,0.0,0.0,418,166,413,165,349,149,428,166,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
206,Chadi,Riad Dnanou,Chadi Riad,i,Knee injury - Unknown return date,,4.4,572,157,0.0,537,185,0.3,319,110,0,0,0,-1,1,3,88,0.1,0.2,0.0,0.0,1.0,263,96,0.0,0.0,220,90,269,95,320,137,280,101,,,,,,,,0.0,0.01,0.01,1.22,0.0,0.0,2.5,1.25,8.75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
207,Oscar,Mingueza,Mingueza,a,,,4.4,571,156,0.1,471,167,0.7,263,90,1,0,0,-1,1,105,84,0.2,0.5,0.7,0.7,1.0,262,95,,,306,115,325,120,319,136,331,118,,,,,,,,0.0,0.0,0.0,1.86,0.0,0.0,5.62,0.0,11.25,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,110,91,0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,1,0,1,1
208,Ismaïla,Sarr,Sarr,i,Groin injury - Unknown return date,,6.3,54,38,1.1,189,59,0.0,642,283,0,0,0,-2,2,32,4446,0.0,0.0,0.0,0.0,0.0,642,283,0.0,0.0,641,282,641,282,637,278,641,282,,,2.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,5376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
210,Adam,Wharton,Wharton,a,,,5.5,176,107,0.9,203,62,2.7,122,52,2,0,0,0,0,915,852,0.5,1.5,2.7,2.7,2.7,145,62,100.0,100.0,126,47,24,21,605,258,81,46,2.0,,,,,,,0.0,0.11,0.11,2.15,0.0,0.0,2.67,1.0,9.67,3,2,90,0,0,0,2,0,0,0,0,0,0,1,0,10,959,925,0,0.0,0.010000000000000009,0.010000000000000009,3.13,0.0,0.0,0.0,0.0,1,7,0,8
211,Yéremy,Pino Santos,Yeremy,a,,,5.5,174,106,0.2,326,115,3.7,74,35,5,0,0,0,0,1055,228,0.7,2.0,3.7,3.7,3.7,92,44,,,219,89,49,39,117,60,125,63,1.0,1.0,,,,,,0.14,0.18,0.32,2.51,0.0,0.0,2.37,0.95,9.47,3,5,88,0,1,0,2,0,0,0,0,0,0,1,0,25,1077,249,0,0.18,0.30000000000000004,0.47000000000000003,3.0100000000000002,0.0,0.0,0.0,0.0,1,1,3,5
212,Will,Hughes,Hughes,a,,,4.5,435,258,9.4,45,17,0.3,322,149,1,0,0,0,0,3017,8668,0.1,0.2,0.3,0.3,1.0,266,116,,,402,159,396,168,330,125,412,164,4.0,,,,,,,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,16.88,3,1,16,0,0,0,0,0,0,0,0,0,0,0,0,3,3242,9656,0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0,2,1,3
213,Jefferson,Lerma Solís,Lerma,a,,,4.9,386,234,0.1,435,172,0.0,526,207,0,0,0,-1,1,43,103,0.0,0.0,0.0,0.0,0.0,526,207,,,493,188,494,196,439,154,502,192,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,118,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
214,Daichi,Kamada,Kamada,a,,,5.0,269,167,0.3,304,106,3.3,84,39,5,0,0,0,0,604,303,0.7,2.0,3.3,3.3,3.3,104,47,,,104,38,74,48,169,82,106,54,3.0,,,,,,,0.02,0.1,0.12,2.13,0.0,0.0,2.69,1.01,9.07,3,5,88,0,1,0,2,0,0,0,0,0,0,1,0,21,625,340,0,0.0,0.010000000000000009,0.009999999999999953,3.01,0.0,0.0,0.0,0.0,0,0,4,4
215,Justin,Devenny,Devenny,u,Has joined Stoke City permanently,,5.0,321,190,0.0,608,258,0.0,575,238,0,0,0,0,0,0,56,0.0,0.0,0.0,0.0,0.0,575,238,0.0,0.0,550,223,556,229,518,199,558,226,,2.0,3.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
216,Romain,Esse,Esse,u,Has joined Millwall on loan for the rest of the season,,5.0,365,222,0.0,542,222,0.0,594,251,0,0,0,0,0,0,197,0.0,0.0,0.0,0.0,0.0,594,251,0.0,0.0,572,239,578,244,547,220,580,242,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
217,Matheus,França de Oliveira,M.França,a,,,4.9,413,251,0.0,550,226,0.0,540,217,0,0,0,-1,1,10,58,0.0,0.0,0.0,0.0,0.0,540,217,,,510,199,510,206,458,166,519,203,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
218,Cheick,Doucouré,Doucouré,a,,,4.9,398,243,0.1,485,194,0.0,532,212,0,0,0,-1,1,77,80,0.0,0.0,0.0,0.0,0.0,532,212,,,501,194,501,201,449,161,510,198,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
219,Jesurun,Rak-Sakyi,J.Rak-Sakyi,a,,,5.0,303,182,0.0,624,268,0.0,567,234,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,0.0,567,234,,,542,219,546,225,506,194,550,222,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
220,Rio,Cardines,Cardines,u,Has joined Bristol City on loan for the rest of the season,,4.5,546,148,0.0,646,214,0.0,502,191,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,502,191,0.0,0.0,468,186,469,187,413,177,478,186,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
221,Joél,Drakes-Thomas,Drakes-Thomas,a,,,4.5,566,287,0.1,453,181,0.0,519,203,0,0,0,0,0,140,84,0.0,0.0,0.0,0.0,0.0,519,203,,,486,184,486,192,431,150,495,188,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
222,Jørgen,Strand Larsen,Strand Larsen,a,,,6.0,69,15,0.5,254,42,1.3,218,24,1,0,0,0,0,754,715,0.2,0.7,1.3,1.3,1.3,248,30,,,260,22,219,30,88,19,215,24,,,,,,,,0.2,0.01,0.21,2.39,0.0,0.0,2.01,0.67,5.37,3,1,45,0,0,0,0,0,0,0,0,0,0,0,0,4,800,774,0,0.0,0.0,0.0,1.4100000000000001,0.0,0.0,0.0,0.0,0,1,3,4
223,Jean-Philippe,Mateta,Mateta,i,Hamstring injury - Expected back 11 Oct,,6.4,50,12,2.3,116,17,0.7,306,38,0,0,0,-1,1,48,10183,0.1,0.3,0.0,0.0,2.0,212,22,0.0,0.0,319,35,167,17,144,27,237,27,,,1.0,,,,,1.02,0.03,1.05,1.42,0.0,0.0,2.9,1.45,7.26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,11547,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
224,Eddie,Nketiah,Nketiah,a,,,5.5,139,35,0.5,246,40,2.3,141,13,4,0,0,0,0,1693,572,0.4,1.3,2.3,2.3,2.3,166,19,,,216,19,62,3,63,14,103,14,,,,,,,,0.59,0.31,0.9,2.46,0.0,0.0,3.77,1.62,5.93,3,4,45,0,1,0,2,0,0,0,0,0,0,1,0,15,1759,624,0,0.14000000000000012,0.0,0.1399999999999999,1.7200000000000002,0.0,0.0,0.0,0.0,1,0,1,2
225,Christantus,Uche,Uche,u,has returned to Getafe CF,,5.0,379,65,0.0,652,78,0.0,600,68,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,600,68,0.0,0.0,578,59,585,64,556,61,586,64,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
241,Dwight,McNeil,McNeil,a,,,5.5,155,93,0.1,375,140,1.0,246,115,0,0,0,0,0,65,173,0.2,0.5,1.0,1.0,1.5,237,110,,,234,97,209,115,242,117,274,122,,,,,,,,0.05,0.02,0.07,1.26,0.0,0.0,3.21,1.07,7.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,188,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
555,Remi,Matthews,Matthews,a,,,4.0,594,61,1.8,135,20,0.0,394,35,0,0,0,0,0,598,575,0.0,0.0,0.0,0.0,0.0,394,35,,,355,35,347,14,269,13,365,35,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,631,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
577,Takehiro,Tomiyasu,Tomiyasu,a,,,4.5,469,108,0.3,287,108,0.7,266,92,0,0,0,0,0,93,234,0.2,0.4,0.7,0.7,1.0,271,102,,,206,87,221,70,218,80,251,93,,,,,,,,0.0,0.01,0.01,2.13,0.0,0.0,2.97,0.99,8.9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,260,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
588,Anan,Khalaili,Khalaili,a,,,5.0,360,64,0.1,383,140,2.0,164,62,3,0,0,0,0,521,179,0.4,1.2,2.0,2.0,2.0,199,73,,,52,16,89,27,172,60,85,26,,,,,,,,0.33,0.08,0.41,2.45,0.0,0.0,2.26,0.9,14.92,3,3,90,0,0,0,2,0,0,0,0,0,0,1,0,2,587,194,0,0.72,0.010000000000000009,0.73,3.1300000000000003,0.0,0.0,0.0,0.0,3,7,3,10
595,Zavier,Gozo,Gozo,a,,,5.0,359,218,0.0,584,242,0.3,350,161,0,0,0,0,0,13,18,0.1,0.2,0.3,0.3,1.0,312,137,,,318,144,275,141,544,217,328,151,,,,,,,,0.0,0.0,0.0,0.82,0.0,0.0,4.09,0.0,4.09,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
633,Honest,Ahanor,Ahanor,a,,,4.5,553,149,0.0,633,209,0.0,509,192,0,0,0,0,0,42,5,0.0,0.0,1.8,1.8,0.0,509,192,,,475,187,476,188,420,178,485,187,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
643,Ben,Chilwell,Chilwell,a,,,4.5,451,94,0.0,552,190,7.0,9,3,7,0,0,0,0,810,34,1.6,1.6,1.8,1.8,7.0,20,9,,,413,164,408,163,342,145,423,164,,,,,,,,0.79,0.0,0.79,2.87,0.0,0.0,0.0,0.0,0.0,3,7,16,1,0,0,0,0,0,0,0,0,0,0,0,20,816,34,0,0.14,0.0,0.14,0.51,0.0,0.0,0.0,0.0,0,0,0,0
644,Quinten,Timber,Timber,a,,,5.0,302,181,0.0,603,255,2.0,160,70,2,0,0,0,0,218,38,0.4,0.4,1.5,1.5,2.0,195,86,,,541,218,545,224,505,193,549,221,,,,,,,,0.02,0.0,0.02,3.24,0.0,0.0,2.47,1.23,6.16,3,2,73,0,0,0,2,0,0,0,0,0,0,1,0,7,230,44,0,0.02,0.0,0.02,2.63,0.0,0.0,0.0,0.0,1,2,2,5
647,Darío,Osorio,Osorio,a,,,5.5,181,111,0.0,621,267,1.0,248,116,1,0,0,0,0,96,10,0.2,0.2,2.0,2.0,1.0,339,156,,,613,265,617,266,607,259,618,266,,,,,,,,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,90.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,101,11,0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,1,0,0,1
21,Christian,Nørgaard,Nørgaard,i,Groin injury - Unknown return date,,4.9,385,233,0.1,482,192,0.0,525,206,0,0,0,-1,1,15,140,0.0,0.0,0.0,0.0,0.0,525,206,0.0,0.0,492,187,493,195,438,153,501,191,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,149,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
209,Brennan,Johnson,Johnson,a,,,5.9,97,62,0.1,398,153,0.7,303,143,0,0,0,-1,1,131,168,0.1,0.3,0.7,0.7,1.0,347,162,,,273,125,321,163,620,266,313,144,,,,,,,,0.0,0.0,0.0,4.95,0.0,0.0,0.0,0.0,10.59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,187,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
226,Jordan,Pickford,Pickford,a,,,5.5,123,2,8.7,49,6,3.3,88,6,0,0,0,0,0,5595,4769,0.6,1.8,3.3,3.3,5.0,55,4,,,24,3,604,68,585,68,139,3,,,,,,,,0.0,0.01,0.01,2.06,4.0,0.5,0.5,1.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5830,5300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
227,Mark,Travers,Travers,a,,,5.0,285,11,0.0,523,58,0.0,559,70,0,0,0,0,0,27,29,0.0,0.0,0.0,0.0,0.0,559,70,,,534,70,535,61,492,61,541,70,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
228,Tom,King,King,a,,,4.5,442,32,0.0,505,56,0.0,446,53,0,0,0,0,0,33,35,0.0,0.0,0.0,0.0,0.0,446,53,,,408,53,402,34,336,33,418,53,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
229,James,Tarkowski,Tarkowski,a,,,6.0,59,5,10.9,39,14,6.0,28,11,0,0,0,0,0,14694,6471,1.0,3.0,6.0,6.0,9.0,11,4,,,17,3,169,52,82,19,63,16,,,,,,,,0.08,0.0,0.08,2.06,0.0,0.5,0.5,1.0,9.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15665,7430,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
230,Jarrad,Branthwaite,Branthwaite,a,,,5.5,172,23,1.8,137,57,3.3,94,38,0,0,0,0,0,1764,1273,0.6,1.8,3.3,3.3,5.0,58,24,,,86,39,238,78,48,7,95,33,,,,,,,,0.04,0.01,0.05,2.06,0.0,0.5,0.5,1.0,10.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1832,1435,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
231,Michael,Keane,Keane,a,,,4.9,383,69,1.0,192,73,0.0,523,197,0,0,0,-1,1,164,1248,0.0,0.0,0.0,0.0,0.0,523,197,,,490,192,491,193,436,184,499,192,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,1420,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
232,Jake,O'Brien,O'Brien,a,,,4.9,410,76,0.3,283,106,0.0,538,199,0,0,0,-1,1,79,339,0.0,0.0,0.0,0.0,0.0,538,199,,,508,196,508,196,456,188,517,196,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
233,Vitalii,Mykolenko,Mykolenko,a,,,4.5,470,109,1.8,134,55,3.3,81,32,0,0,0,0,0,7383,2405,0.7,2.2,3.3,3.3,5.0,52,22,,,57,20,149,45,219,81,126,45,,,,,,,,0.0,0.03,0.03,2.06,0.0,0.5,0.5,1.0,8.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7675,2636,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
234,Nathan,Patterson,Patterson,u,Has joined Torino permanently,,4.5,482,117,0.0,551,189,0.0,462,177,0,0,0,0,0,0,137,0.0,0.0,0.0,0.0,0.0,462,177,0.0,0.0,426,171,423,171,360,156,436,171,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
235,Adam,Aznou,Aznou,u,Has joined Malaga on loan for the rest of the season,,4.0,625,189,0.1,377,138,0.0,414,147,0,0,0,0,0,0,490,0.0,0.0,0.0,0.0,0.0,414,147,0.0,0.0,375,139,367,137,292,111,385,139,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
236,Kiernan,Dewsbury-Hall,Dewsbury-Hall,a,,,6.5,35,23,4.4,82,27,4.3,56,26,0,0,0,0,0,11064,6341,0.7,2.0,4.3,4.3,6.5,25,10,,,26,14,9,9,52,30,12,10,2.0,,,,,,,0.09,0.16,0.25,2.04,0.0,0.5,0.5,1.0,9.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11734,7044,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
238,Jack,Grealish,Grealish,a,,,6.5,34,22,0.3,299,103,0.3,377,178,0,0,0,0,0,1930,461,0.0,0.2,0.3,0.3,1.0,359,171,100.0,100.0,328,150,303,153,641,282,339,158,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2029,497,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
239,James,Garner,Garner,a,,,6.0,68,47,0.1,380,141,0.7,305,145,0,0,0,0,0,542,296,0.1,0.3,0.7,0.7,1.0,352,166,100.0,100.0,245,104,163,99,243,118,241,108,1.0,1.0,2.0,,,,,0.0,0.04,0.04,1.15,0.0,0.0,1.25,1.25,13.75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
242,Tyrique,George,George,a,,,5.5,187,115,0.2,314,111,1.7,195,90,0,0,0,0,0,241,299,0.3,0.9,1.7,1.7,2.5,158,70,,,217,87,59,44,44,27,82,47,,,,,,,,0.14,0.06,0.2,1.41,0.0,0.62,0.62,1.25,5.62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,337,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
243,Carlos,Alcaraz Durán,Alcaraz,a,,,5.0,336,200,0.1,447,178,0.3,348,159,0,0,0,0,0,80,102,0.1,0.2,0.3,0.3,0.5,372,177,,,275,126,291,147,75,42,225,99,,,,,,,,0.9,0.36,1.26,0.72,0.0,0.0,0.0,0.0,54.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
244,Harrison,Armstrong,Armstrong,a,,,5.0,367,224,0.4,271,91,3.3,87,41,0,0,0,0,0,2069,732,0.7,2.0,3.3,3.3,5.0,54,26,,,92,33,92,57,200,97,117,59,,,,,,,,0.0,0.04,0.04,2.11,0.0,0.51,0.51,1.02,12.78,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2196,779,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
